,img,player,position,height,weight,college,draft_yr,pick,drafted_by,all_nba,all_star,yrs,games,games_started,tot_min_played,tot_pts,tot_trb,tot_ast,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,win_share,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num,player_comp
1714,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/baileth01.jpg,Thurl Bailey,PF, 6-11,215lb,NC State,1983,7,UTA,0,0,12,928,229,24873,11834,4718,1298,0.473,0.114,0.812,26.8,12.8,5.1,1.4,5.1,10.8,0.0,0.0,0.473,2.5,3.1,1.4,3.7,0.5,1.2,1.6,2.0,45.0,0.087,-1.3,4.2,1,83,215,4,Herb Williams
1715,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Antoine Carr,PF, 6-9,225lb,Wichita State,1983,8,DET,0,0,16,987,168,19780,9176,3384,1086,0.503,0.13,0.78,20.0,9.3,3.4,1.1,3.7,7.4,0.0,0.0,0.503,1.9,2.4,1.2,2.3,0.4,0.9,1.2,3.1,42.1,0.102,-0.6,7.0,1,81,225,4,Reggie Johnson
1716,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/ellisda01.jpg,Dale Ellis,SF, 6-7,205lb,Tennessee,1983,9,DAL,1,1,17,1209,589,34778,19004,4201,1746,0.479,0.40299999999999997,0.784,28.8,15.7,3.5,1.4,6.1,12.6,1.4,3.5,0.536,2.2,2.8,1.3,2.2,0.8,0.2,1.5,2.1,84.7,0.11699999999999999,0.3,20.5,1,79,205,3,Michael Finley
1717,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/malonje01.jpg,Jeff Malone,SG, 6-4,205lb,Mississippi State,1983,10,WSB,0,2,13,905,755,29660,17231,2364,2154,0.484,0.268,0.871,32.8,19.0,2.6,2.4,7.8,16.2,0.1,0.4,0.48700000000000004,3.3,3.7,0.6,2.0,0.6,0.1,1.7,1.9,54.2,0.08800000000000001,-2.1,-0.9,1,76,205,2,Rolando Blackman
1718,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/harpede01.jpg,Derek Harper,PG, 6-4,185lb,Illinois,1983,11,DAL,0,0,16,1199,883,37786,16006,2884,6577,0.46299999999999997,0.354,0.745,31.5,13.3,2.4,5.5,5.2,11.2,0.9,2.5,0.503,2.1,2.9,0.6,1.8,1.6,0.3,1.9,2.3,86.8,0.11,1.2,30.2,1,76,185,1,Terry Porter
1719,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Darrell Walker,PG, 6-4,180lb,Arkansas,1983,12,NYK,0,0,10,720,356,18601,6389,3134,3276,0.435,0.059000000000000004,0.713,25.8,8.9,4.4,4.6,3.4,7.9,0.0,0.1,0.435,2.0,2.8,1.5,2.9,1.5,0.3,2.0,2.5,27.4,0.071,1.0,14.2,1,76,180,1,Vern Fleming
1720,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Ennis Whatley,PG, 6-3,177lb,Alabama,1983,13,KCK,0,0,10,385,193,7108,2150,679,1754,0.46799999999999997,0.09699999999999999,0.755,18.5,5.6,1.8,4.6,2.2,4.7,0.0,0.1,0.469,1.2,1.6,0.5,1.2,1.0,0.1,1.8,1.8,9.6,0.065,-2.5,-0.8,1,75,177,1,Ronnie Lester
1721,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/drexlcl01.jpg,Clyde Drexler,SG, 6-7,210lb,Houston,1983,14,POR,5,10,15,1086,950,37537,22195,6677,6125,0.47200000000000003,0.318,0.7879999999999999,34.6,20.4,6.1,5.6,7.7,16.3,0.8,2.4,0.495,4.3,5.5,2.4,3.7,2.0,0.7,2.7,3.0,135.6,0.17300000000000001,6.0,75.6,1,79,210,2,Scottie Pippen
1722,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Howard Carter,SG, 6-5,215lb,LSU,1983,15,DEN,0,0,2,66,5,754,351,89,75,0.44,0.22699999999999998,0.774,11.4,5.3,1.3,1.1,2.3,5.1,0.1,0.3,0.447,0.7,0.9,0.6,0.8,0.3,0.1,0.8,1.3,0.0,-0.002,-5.6,-0.7,1,77,215,2,Jim Farmer
1723,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Jon Sundvold,PG, 6-2,170lb,Missouri,1983,16,SEA,0,0,9,502,71,8811,3886,554,1469,0.452,0.392,0.8490000000000001,17.6,7.7,1.1,2.9,3.3,7.3,0.5,1.1,0.483,0.7,0.9,0.3,0.8,0.4,0.0,1.1,1.2,8.9,0.048,-4.8,-6.2,1,74,170,1,Mike Evans
1724,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Leo Rautins,SF, 6-8,215lb,Syracuse,1983,17,PHI,0,0,2,32,3,208,48,35,32,0.35,0.0,0.6,6.5,1.5,1.1,1.0,0.7,1.9,0.0,0.0,0.35,0.2,0.3,0.3,0.8,0.3,0.1,0.6,1.1,-0.1,-0.03,-5.3,-0.2,1,80,215,3,Jeff Sanders
1725,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Randy Breuer,C, 7-3,230lb,Minnesota,1983,18,MIL,0,0,11,681,285,12499,4599,2986,616,0.467,0.0,0.628,18.4,6.8,4.4,0.9,2.8,6.0,0.0,0.0,0.467,1.2,1.9,1.6,2.8,0.4,1.1,1.0,2.1,20.9,0.08,-1.2,2.5,1,87,230,5,Will Perdue
1726,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/paxsojo01.jpg,John Paxson,PG, 6-2,185lb,Notre Dame,1983,19,SAS,0,0,11,772,369,17257,5560,906,2758,0.499,0.355,0.804,22.4,7.2,1.2,3.6,3.1,6.2,0.4,1.0,0.528,0.6,0.8,0.2,1.0,0.7,0.1,0.8,1.9,36.3,0.10099999999999999,-2.6,-2.7,1,74,185,1,Jon Sundvold
1727,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Roy Hinson,SF, 6-9,210lb,Rutgers University,1983,20,CLE,0,0,8,507,391,15543,7206,3452,495,0.499,0.0,0.741,30.7,14.2,6.8,1.0,5.5,11.0,0.0,0.0,0.499,3.3,4.4,2.1,4.7,0.6,1.7,2.0,3.7,30.2,0.09300000000000001,-0.9,4.3,1,81,210,3,Charles D. Smith
1728,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Greg Kite,C, 6-11,250lb,BYU,1983,21,BOS,0,0,12,680,225,10080,1717,2607,345,0.43799999999999994,0.16699999999999998,0.486,14.8,2.5,3.8,0.5,1.1,2.4,0.0,0.0,0.43799999999999994,0.4,0.9,1.3,2.5,0.3,0.6,0.8,2.3,5.6,0.027000000000000003,-3.1,-2.8,1,83,250,5,Wallace Bryant
1729,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Randy Wittman,SG, 6-6,210lb,Indiana,1983,22,WSB,0,0,9,543,262,11594,4034,760,1201,0.501,0.321,0.753,21.4,7.4,1.4,2.2,3.4,6.7,0.0,0.1,0.504,0.7,0.9,0.3,1.1,0.5,0.1,0.8,1.0,17.2,0.071,-1.7,0.8,1,78,210,2,Greg Minor
1730,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Mitchell Wiggins,SG, 6-4,185lb,Florida State,1983,23,IND,0,0,6,389,135,8105,3877,1235,609,0.46,0.192,0.755,20.8,10.0,3.2,1.6,4.1,8.9,0.0,0.2,0.462,1.7,2.3,1.5,1.7,1.0,0.1,1.2,2.4,15.2,0.09,-0.8,2.5,1,76,185,2,Jim Thomas
1731,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Stewart Granger,PG, 6-3,190lb,Villanova,1983,24,CLE,0,0,3,80,14,996,316,78,173,0.414,0.235,0.742,12.5,4.0,1.0,2.2,1.5,3.7,0.1,0.2,0.42100000000000004,0.8,1.1,0.2,0.8,0.4,0.0,1.1,1.6,-0.1,-0.005,-6.0,-1.0,1,75,190,1,Kevin Pritchard
1732,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Sidney Lowe,PG, 6-0,195lb,NC State,1983,25,CHI,0,0,4,193,40,3422,562,335,749,0.36700000000000005,0.133,0.764,17.7,2.9,1.7,3.9,1.0,2.8,0.0,0.2,0.37,0.8,1.1,0.4,1.3,1.0,0.0,1.0,1.5,3.9,0.055,-3.7,-1.4,1,72,195,1,Othell Wilson
1733,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Leroy Combs,SF, 6-8,210lb,Oklahoma State,1983,26,IND,0,0,1,48,0,446,218,56,38,0.49700000000000005,0.0,0.615,9.3,4.5,1.2,0.8,1.7,3.4,0.0,0.1,0.49700000000000005,1.2,1.9,0.4,0.8,0.5,0.4,1.0,1.0,0.4,0.040999999999999995,-3.3,-0.1,1,80,210,3,Shelton Jones
1734,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,John Garris,PF, 6-8,205lb,Boston College,1983,27,CLE,0,0,1,33,1,267,131,77,10,0.51,0.0,0.794,8.1,4.0,2.3,0.3,1.6,3.1,0.0,0.0,0.51,0.8,1.0,1.1,1.3,0.2,0.2,0.3,1.2,0.9,0.166,-0.6,0.1,1,80,205,4,Kenny Williams
1735,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Rod Foster,PG, 6-1,160lb,UCLA,1983,28,PHO,0,0,3,207,35,3446,1562,258,479,0.44,0.298,0.768,16.6,7.5,1.2,2.3,3.0,6.9,0.3,1.2,0.465,1.1,1.4,0.4,0.9,0.7,0.0,1.4,2.1,2.2,0.031,-4.1,-1.8,1,73,160,1,Mike Evans
1736,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Larry Micheaux,PF, 6-9,220lb,Houston,1983,29,CHI,0,0,2,96,0,897,330,256,49,0.5670000000000001,0.0,0.61,9.3,3.4,2.7,0.5,1.5,2.6,0.0,0.0,0.5670000000000001,0.5,0.9,1.1,1.6,0.4,0.3,0.6,1.3,2.5,0.134,0.9,0.7,1,81,220,4,Kenny Williams
1737,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/westma01.jpg,Mark West,C, 6-10,230lb,Old Dominion,1983,30,DAL,0,0,17,1090,548,20213,6259,5347,428,0.58,0.0,0.568,18.5,5.7,4.9,0.4,2.3,4.0,0.0,0.0,0.58,1.1,1.9,1.6,3.3,0.3,1.3,1.1,2.9,41.9,0.1,-0.9,5.6,1,82,230,5,Kurt Nimphius
1738,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/riverdo01.jpg,Doc Rivers,PG, 6-4,185lb,Marquette,1983,31,ATL,0,1,13,864,605,23567,9377,2625,4889,0.444,0.32799999999999996,0.784,27.3,10.9,3.0,5.7,3.8,8.6,0.4,1.3,0.469,2.8,3.6,0.7,2.3,1.8,0.4,1.9,3.1,68.2,0.139,3.1,30.3,1,76,185,1,Paul Pressey
1739,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Dirk Minniefield,PG, 6-3,180lb,Kentucky,1983,33,DAL,0,0,3,222,60,3801,1187,367,845,0.47,0.272,0.7390000000000001,17.1,5.3,1.7,3.8,2.2,4.7,0.1,0.4,0.48100000000000004,0.8,1.1,0.5,1.2,0.9,0.0,1.6,2.1,4.1,0.052000000000000005,-2.6,-0.6,1,75,180,1,Haywoode Workman
1740,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Guy Williams,SF, 6-9,200lb,Washington State,1983,34,WSB,0,0,2,26,0,144,68,33,9,0.456,0.25,0.455,5.5,2.6,1.3,0.3,1.2,2.6,0.0,0.2,0.46299999999999997,0.2,0.4,0.6,0.7,0.2,0.2,0.3,0.9,0.2,0.055,-3.1,0.0,1,81,200,3,David Thirdkill
1741,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Darrell Lockhart,C, 6-9,245lb,Auburn,1983,35,SAS,0,0,1,2,0,14,4,3,0,1.0,0.0,0.0,7.0,2.0,1.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,2.5,0.0,-0.048,-10.7,0.0,1,81,245,5,Carl Bailey
1742,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Scooter McCray,PF, 6-9,215lb,Louisville,1983,36,SEA,0,0,3,77,8,892,224,190,74,0.423,0.0,0.611,11.6,2.9,2.5,1.0,1.1,2.5,0.0,0.0,0.423,0.8,1.2,0.9,1.6,0.3,0.3,0.9,1.5,0.4,0.023,-3.3,-0.3,1,81,215,4,Greg Stokes
1743,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Chris McNealy,PF, 6-7,210lb,San Jose State,1983,38,KCK,0,0,3,108,22,1864,466,494,110,0.456,0.0,0.6579999999999999,17.3,4.3,4.6,1.0,1.7,3.7,0.0,0.0,0.456,1.0,1.5,1.5,3.1,0.8,0.3,1.1,2.5,2.6,0.066,-0.7,0.6,1,79,210,4,Jeff Cook
1744,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Granville Waiters,C, 6-11,225lb,Ohio State,1983,39,POR,0,0,5,249,39,2547,606,540,121,0.45799999999999996,0.0,0.5589999999999999,10.2,2.4,2.2,0.5,1.1,2.4,0.0,0.0,0.45799999999999996,0.3,0.5,0.7,1.4,0.2,0.7,0.6,1.6,1.9,0.036000000000000004,-3.0,-0.6,1,83,225,5,Darren Tillis
1745,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Jim Thomas,SG, 6-3,190lb,Indiana,1983,40,IND,0,0,4,161,67,3361,1355,418,377,0.47100000000000003,0.17,0.763,20.9,8.4,2.6,2.3,3.4,7.1,0.1,0.3,0.475,1.6,2.1,0.8,1.8,0.9,0.1,1.3,2.0,4.9,0.071,-1.6,0.3,1,75,190,2,Clint Richardson
1746,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Pace Mannion,SF, 6-7,190lb,Utah,1983,43,GSW,0,0,6,216,4,2125,660,259,231,0.413,0.203,0.6629999999999999,9.8,3.1,1.2,1.1,1.2,2.9,0.1,0.4,0.425,0.6,0.9,0.4,0.8,0.5,0.1,0.6,1.1,1.7,0.038,-2.9,-0.5,1,79,190,3,Anthony Jones
1747,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Kevin Williams,SG, 6-2,175lb,St. John's,1983,46,SAS,0,0,5,260,13,2947,1268,356,319,0.435,0.077,0.805,11.3,4.9,1.4,1.2,1.9,4.4,0.0,0.1,0.436,1.1,1.3,0.6,0.8,0.6,0.1,1.0,2.2,2.6,0.042,-2.8,-0.6,1,74,175,2,Steve Burtt
1748,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/ehlocr01.jpg,Craig Ehlo,SG, 6-6,180lb,Washington State,1983,48,HOU,0,0,14,873,321,21071,7492,3139,2456,0.45299999999999996,0.369,0.6890000000000001,24.1,8.6,3.6,2.8,3.4,7.5,0.7,1.9,0.5,1.1,1.5,1.1,2.5,1.1,0.3,1.4,1.9,41.2,0.094,1.2,16.8,1,78,180,2,Michael Cooper
1749,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Paul Thompson,SF, 6-6,210lb,Tulane,1983,50,CLE,0,0,3,154,45,3105,1374,533,224,0.43200000000000005,0.21,0.792,20.2,8.9,3.5,1.5,3.7,8.5,0.1,0.5,0.43799999999999994,1.4,1.8,1.3,2.1,0.9,0.5,1.0,2.3,4.9,0.076,-0.4,1.2,1,78,210,3,Mike Sanders
1750,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Mike Holton,SG, 6-4,185lb,UCLA,1983,53,GSW,0,0,6,325,122,5836,2016,459,977,0.441,0.257,0.807,18.0,6.2,1.4,3.0,2.4,5.6,0.1,0.3,0.449,1.2,1.5,0.4,1.0,0.6,0.1,1.3,1.8,4.8,0.039,-3.9,-2.8,1,76,185,2,David Wingate
1751,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Bob Hansen,SG, 6-6,190lb,Iowa,1983,54,UTA,0,0,9,575,325,11104,3952,1282,947,0.46799999999999997,0.32299999999999995,0.662,19.3,6.9,2.2,1.6,2.9,6.1,0.3,0.9,0.491,0.9,1.3,0.7,1.5,0.6,0.1,1.0,2.1,15.4,0.066,-1.3,1.9,1,78,190,2,Anthony Bowie
1752,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Darren Daye,SF, 6-8,220lb,UCLA,1983,57,WSB,0,0,5,328,22,5208,2225,844,672,0.491,0.11800000000000001,0.6809999999999999,15.9,6.8,2.6,2.0,2.6,5.3,0.0,0.1,0.491,1.6,2.4,1.0,1.6,0.6,0.2,1.3,1.9,9.3,0.086,-0.8,1.6,1,80,220,3,Monty Williams
1753,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,John Pinone,SF, 6-8,230lb,Villanova,1983,58,ATL,0,0,1,7,0,65,20,10,3,0.5379999999999999,0.0,0.6,9.3,2.9,1.4,0.4,1.0,1.9,0.0,0.0,0.5379999999999999,0.9,1.4,0.0,1.4,0.3,0.1,0.7,1.6,0.1,0.04,-4.9,0.0,1,80,230,3,Lorenzo Charles
1754,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Bruce Kuczenski,PF, 6-10,230lb,UConn,1983,59,NJN,0,0,1,15,2,119,28,23,8,0.27,0.0,0.667,7.9,1.9,1.5,0.5,0.7,2.5,0.0,0.0,0.27,0.5,0.8,0.5,1.1,0.1,0.1,1.0,1.2,-0.4,-0.152,-11.6,-0.3,1,82,230,4,Rob Lock
1755,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Tom Piotrowski,C, 7-1,240lb,La Salle,1983,62,POR,0,0,1,18,0,78,30,16,5,0.462,0.0,1.0,4.3,1.7,0.9,0.3,0.7,1.4,0.0,0.0,0.462,0.3,0.3,0.3,0.6,0.1,0.2,0.3,1.2,0.1,0.07,-4.0,0.0,1,85,240,5,Chris Engler
1756,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Ron Crevier,C, 7-0,235lb,Boston College,1983,75,CHI,0,0,1,3,0,4,0,1,0,0.0,0.0,0.0,1.3,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.7,-0.1,-0.795,-37.4,0.0,1,84,235,5,Barry Sumpter
1757,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Peter Thibeaux,SF, 6-7,210lb,Saint Mary's,1983,77,GSW,0,0,2,93,9,992,462,144,45,0.45299999999999996,0.28600000000000003,0.626,10.7,5.0,1.5,0.5,2.1,4.6,0.0,0.1,0.456,0.8,1.2,0.6,0.9,0.4,0.3,0.8,1.8,0.1,0.005,-5.4,-0.9,1,79,210,3,Grant Gondrezick
1758,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Mark Jones,PG, 6-1,175lb,St. Bonaventure,1983,82,NYK,0,0,1,6,0,16,7,2,5,0.5,0.0,0.5,2.7,1.2,0.3,0.8,0.5,1.0,0.0,0.2,0.5,0.2,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.07,-2.5,0.0,1,73,175,1,Harold Keeling
1759,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Brant Weidner,PF, 6-9,230lb,College of William & Mary,1983,90,SAS,0,0,1,8,0,38,8,11,0,0.222,0.0,1.0,4.8,1.0,1.4,0.0,0.3,1.1,0.0,0.0,0.222,0.5,0.5,0.5,0.9,0.0,0.3,0.3,0.6,0.0,-0.013999999999999999,-11.3,-0.1,1,81,230,4,Rob Lock
1760,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Carlos Clark,SG, 6-4,210lb,University of Mississippi,1983,91,BOS,0,0,2,93,3,689,223,86,65,0.40700000000000003,0.0,0.8029999999999999,7.4,2.4,0.9,0.7,0.9,2.2,0.0,0.1,0.40700000000000003,0.6,0.8,0.4,0.5,0.5,0.0,0.6,0.8,0.6,0.044000000000000004,-2.8,-0.1,1,76,210,2,Clinton Smith
1761,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Ken Austin,SF, 6-9,205lb,Rice University,1983,101,DET,0,0,1,7,0,28,12,3,1,0.462,0.0,0.0,4.0,1.7,0.4,0.1,0.9,1.9,0.0,0.0,0.462,0.0,0.0,0.3,0.1,0.1,0.1,0.4,1.0,0.0,-0.046,-6.9,0.0,1,81,205,3,Dick Miller
1762,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Jim Lampley,C, 6-10,230lb,Little Rock,1983,102,DAL,0,0,1,1,0,16,3,5,0,0.33299999999999996,0.0,0.5,16.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.33299999999999996,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,-0.003,-12.1,0.0,1,82,230,5,Brad Wright
1763,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Sedale Threatt,PG, 6-2,175lb,West Virginia Tech,1983,139,PHI,0,0,14,951,304,22436,9327,1709,3613,0.485,0.293,0.815,23.6,9.8,1.8,3.8,4.1,8.5,0.2,0.7,0.496,1.4,1.7,0.4,1.4,1.2,0.1,1.4,2.3,48.0,0.10300000000000001,-0.8,6.8,1,74,175,1,Allen Leavell
1764,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Dane Suttle,SG, 6-3,190lb,Pepperdine,1983,152,KCK,0,0,2,46,1,493,272,49,48,0.507,0.0,0.857,10.7,5.9,1.1,1.0,2.5,4.9,0.0,0.1,0.507,0.9,1.1,0.5,0.6,0.5,0.0,0.7,1.1,1.0,0.09300000000000001,-2.2,0.0,1,75,190,2,Clinton Wheeler
1765,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/worthja01.jpg,James Worthy,SF, 6-9,225lb,UNC,1982,1,LAL,2,7,12,926,717,30001,16320,4708,2791,0.521,0.24100000000000002,0.769,32.4,17.6,5.1,3.0,7.4,14.3,0.1,0.5,0.525,2.6,3.4,1.7,3.4,1.1,0.7,2.0,2.1,81.2,0.13,1.8,28.5,1,81,225,3,Danny Manning
1766,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/cummite01.jpg,Terry Cummings,PF, 6-9,220lb,DePaul,1982,2,SDC,2,2,18,1183,815,33898,19460,8630,2190,0.484,0.295,0.706,28.7,16.4,7.3,1.9,6.8,14.1,0.0,0.1,0.485,2.8,4.0,2.7,4.6,1.1,0.5,1.9,3.2,91.1,0.129,0.9,24.9,1,81,220,4,Xavier McDaniel
1767,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/wilkido01.jpg,Dominique Wilkins,SF, 6-8,215lb,Georgia,1982,3,UTA,7,9,15,1074,995,38113,26668,7169,2677,0.461,0.319,0.8109999999999999,35.5,24.8,6.7,2.5,9.3,20.1,0.7,2.1,0.478,5.6,6.9,2.7,3.9,1.3,0.6,2.5,1.9,117.5,0.14800000000000002,2.3,41.8,1,80,215,3,Carmelo Anthony
1768,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Bill Garnett,C, 6-9,225lb,Wyoming,1982,4,DAL,0,0,4,300,62,5260,1638,1298,393,0.49,0.0,0.72,17.5,5.5,4.3,1.3,1.9,3.9,0.0,0.0,0.49,1.6,2.3,1.6,2.8,0.5,0.6,1.1,2.8,10.8,0.099,0.1,2.7,1,81,225,5,Tellis Frank
1769,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,LaSalle Thompson,C, 6-10,245lb,Texas,1982,5,KCK,0,0,15,985,516,21238,7806,6689,1139,0.49200000000000005,0.154,0.737,21.6,7.9,6.8,1.2,3.2,6.5,0.0,0.0,0.49200000000000005,1.6,2.1,2.2,4.6,0.8,1.0,1.7,3.2,35.0,0.079,-0.5,8.3,1,82,245,5,Kent Benson
1770,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/tucketr01.jpg,Trent Tucker,SG, 6-5,193lb,Minnesota,1982,6,NYK,0,0,11,756,207,15671,6236,1520,1532,0.461,0.408,0.754,20.7,8.2,2.0,2.0,3.4,7.4,0.8,1.9,0.512,0.6,0.8,0.7,1.3,0.9,0.1,0.8,2.1,34.3,0.105,0.3,9.0,1,77,193,2,Anthony Peeler
1771,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Quintin Dailey,SG, 6-3,180lb,San Francisco,1982,7,CHI,0,0,10,528,140,12170,7470,1307,1188,0.45399999999999996,0.158,0.779,23.0,14.1,2.5,2.3,5.6,12.2,0.0,0.3,0.456,3.0,3.8,0.8,1.7,0.9,0.1,1.9,2.3,12.7,0.05,-2.9,-2.7,1,75,180,2,Mike Woodson
1772,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Clark Kellogg,PF, 6-7,225lb,Ohio State,1982,8,IND,0,0,5,260,241,8514,4918,2482,764,0.49700000000000005,0.33799999999999997,0.757,32.7,18.9,9.5,2.9,7.7,15.5,0.1,0.3,0.5,3.4,4.5,3.3,6.3,1.5,0.4,2.8,3.3,20.9,0.11800000000000001,2.1,8.9,1,79,225,4,Cliff Robinson
1773,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/levincl01.jpg,Cliff Levingston,PF, 6-8,210lb,Wichita State,1982,9,DET,0,0,11,830,216,16962,5888,4307,752,0.516,0.152,0.6759999999999999,20.4,7.1,5.2,0.9,2.8,5.5,0.0,0.0,0.516,1.5,2.2,2.1,3.1,0.6,0.7,1.0,2.8,44.2,0.125,1.4,14.4,1,80,210,4,Kenny Walker
1774,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,Keith Edmonson,SG, 6-5,195lb,Purdue,1982,10,ATL,0,0,2,87,2,931,522,127,56,0.44799999999999995,0.0,0.7190000000000001,10.7,6.0,1.5,0.6,2.4,5.3,0.0,0.0,0.44799999999999995,1.3,1.8,0.8,0.7,0.4,0.1,0.9,1.4,0.4,0.022000000000000002,-4.6,-0.6,1,77,195,2,Steve Harris
1775,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/leverfa01.jpg,Fat Lever,PG, 6-3,170lb,Arizona State,1982,11,POR,1,2,11,752,599,23814,10433,4523,4696,0.447,0.31,0.7709999999999999,31.7,13.9,6.0,6.2,5.6,12.6,0.2,0.7,0.455,2.4,3.1,1.9,4.1,2.2,0.3,2.0,2.4,61.2,0.12300000000000001,3.6,33.7,1,75,170,1,Alvin Robertson
1776,https://wingslax.com/wp-content/uploads/2017/12/no-image-available.png,John Bagley,PG, 6-0,185lb,Boston College,1982,12,CLE,0,0,11,665,401,17120,5802,1729,3980,0.43700000000000006,0.24100000000000002,0.779,25.7,8.7,2.6,6.0,3.5,8.1,0.2,0.7,0.44799999999999995,1.5,1.9,0.6,2.0,1.1,0.1,2.3,1.6,16.6,0.047,-1.9,0.3,1,72,185,1,Larry Drew
1777,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/floydsl01.jpg,Sleepy Floyd,PG, 6-3,170lb,Georgetown,1982,13,NJN,0,1,13,957,584,26383,12260,2494,5175,0.444,0.324,0.815,27.6,12.8,2.6,5.4,4.6,10.5,0.5,1.7,0.47,3.0,3.6,0.7,2.0,1.2,0.2,2.4,2.1,50.6,0.092,-0.5,10.1,1,75,170,1,Kenny Anderson
1778,https://d2cwpp38twqe55.cloudfront.net/req/201910033/images/players/connele01.jpg,Lester Conner,PG, 6-4,180lb,Oregon State,1982,14,GSW,0,0,12,687,281,14970,4337,1861,2669,0.45299999999999996,0.20199999999999999,0.753,21.8,6.3,2.7,3.9,2.4,5.3,0.0,0.2,0.456,1.5,2.0,0.9,1.8,1.6,0.1,1.3,1.5,28.6,0.092,0.8,10.5,1,76,180,1,Dudley Bradley
