,draft_yr,pick,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num,player_comp
106,2016,4,0.394,0.321,0.647,20.3,5.3,3.8,1.2,1.9,4.9,1,3.1,0.494,0.4,0.7,0.6,3.2,0.3,0.6,1.1,1.9,0.002,-3.1,-1,0,85,225,4,Thon Maker
107,2016,5,0.417,0.323,0.723,24.1,8.6,3.3,4.4,3.5,8.4,0.6,1.7,0.45,1,1.4,0.4,2.9,1.4,0.5,1.9,2.9,0.018,-1.3,0.7,1,76,205,1,Jay Williams
108,2016,6,0.446,0.419,0.874,26.8,14.9,4,2,5.6,12.5,2.5,5.9,0.545,1.3,1.4,0.8,3.2,0.7,0.3,1.5,1.9,0.073,-0.4,2.7,1,76,214,2,Jamal Murray
109,2016,7,0.434,0.362,0.879,28.5,14.8,3.5,3.4,5.4,12.5,1.8,5,0.507,2.2,2.5,0.8,2.7,0.8,0.3,1.9,1.9,0.085,-0.7,2.2,1,76,207,2,O.J. Mayo
110,2016,8,0.429,0.296,0.628,19.1,7.6,4.5,0.8,2.8,6.5,0.7,2.5,0.485,1.2,1.9,1.1,3.4,0.7,0.8,1.3,2.8,0.029,-2.4,-0.4,1,82,240,4,Zach Collins
111,2016,10,0.421,0.326,0.677,14.2,4.6,2.8,0.6,1.7,3.9,0.6,1.7,0.492,0.8,1.2,0.8,2,0.4,0.7,0.5,1.8,0.083,-1.7,0.2,0,85,221,5,Bruno Caboclo
112,2016,11,0.513,0.343,0.722,23.1,10.4,6.8,1.9,4.1,8,0.3,0.9,0.533,1.8,2.5,1.7,5,0.6,0.4,1.7,2.9,0.119,-0.3,2.3,1,83,240,4,Pascal Siakam
113,2016,12,0.427,0.38,0.823,25.5,11.4,3.8,2,4,9.5,1.7,4.5,0.516,1.6,2,0.5,3.3,0.9,0.4,1.8,2.1,0.044,-1.4,0.8,1,80,220,3,Rodney Hood
114,2016,13,0.514,0,0.857,12.2,4.1,3.2,0.7,1.9,3.7,0,0.1,0.514,0.3,0.4,0.9,2.2,0.2,0.6,0.8,1.4,0.044,-3,-0.1,0,85,240,5,Joel Freeland
115,2016,14,0.399,0.374,0.754,22.9,8,4.1,2.3,3,7.5,1.6,4.3,0.506,0.4,0.5,0.4,3.6,0.7,0.1,1.1,2,0.048,-1.2,0.6,1,78,210,2,Kevin Huerter
116,2016,16,0.442,0.323,0.682,6.6,2.3,1.4,0.4,0.8,1.9,0.3,0.9,0.518,0.4,0.6,0.5,0.9,0.2,0.2,0.4,0.7,0.105,-1.5,0.1,0,80,260,4,Marcus Vinicius
117,2016,17,0.355,0.25,0.776,10.3,3.1,1.2,1.4,1.1,3,0.2,0.6,0.382,0.8,1,0.3,1,0.4,0.2,1,1.1,-0.028,-5.7,-0.5,1,76,200,1,Nolan Smith
118,2016,18,0.377,0.353,0.774,9.7,4.3,2.5,0.6,1.5,4,0.6,1.8,0.454,0.6,0.8,0.3,2.2,0.2,0,0.5,0.7,0.022,-6.1,-0.8,1,83,245,4,Moritz Wagner
119,2016,19,0.461,0.388,0.789,15.9,7.2,1.7,0.8,2.8,6,1.2,3.1,0.562,0.5,0.7,0.3,1.4,0.5,0.1,0.5,1,0.092,-1.7,0.2,1,77,195,2,Reggie Bullock
120,2016,20,0.437,0.329,0.707,24.8,11.1,3.6,3.4,4.2,9.5,1.1,3.5,0.497,1.7,2.4,0.7,2.9,1,0.3,1.7,1.9,0.066,-0.6,1.5,1,79,204,3,Will Barton
121,2016,22,0.358,0.301,0.783,8.9,2.8,1,0.3,1,2.7,0.4,1.3,0.433,0.5,0.7,0.1,0.9,0.2,0,0.4,0.9,-0.009,-6.8,-0.8,1,78,205,2,Darrun Hilliard
122,2016,25,0.449,0,0.6,5.1,2.2,1.6,0.1,1,2.3,0,0,0.449,0.1,0.2,0.5,1.1,0.5,0.3,0.3,0.6,0.062,-2.5,0,1,82,230,4,Jarred Vanderbilt
123,2016,26,0.388,0.323,0.792,12.2,4.9,1.9,0.9,1.7,4.4,0.8,2.6,0.484,0.6,0.8,0.3,1.6,0.5,0,0.4,1.2,0.07,-2.7,-0.1,0,79,190,2,Terrance Ferguson
124,2016,27,0.531,0.309,0.743,23.5,10.1,5.1,2,4.1,7.6,0.5,1.6,0.564,1.4,1.9,1.2,3.8,0.7,0.6,1.2,2.4,0.146,2.2,5.4,1,81,230,4,James Johnson
125,2016,29,0.441,0.316,0.708,17.4,6.6,4.2,2.3,2.7,6.1,0.2,0.5,0.454,1.1,1.5,1,3.2,0.9,0.3,1.4,1.5,0.074,0.3,1.2,1,77,170,1,Cory Joseph
126,2016,30,0.643,0,0.577,11.9,3.6,2.3,0.6,1.5,2.3,0,0,0.643,0.6,1.1,0.9,1.4,0.3,0.7,0.5,1.9,0.129,-0.3,0.2,1,84,245,5,Deyonta Davis
127,2016,31,0.599,0,0.635,12.1,4.2,3.2,0.4,1.9,3.1,0,0,0.599,0.5,0.8,1,2.3,0.2,0.6,0.4,1.7,0.131,-1.4,0.2,1,83,237,5,Damian Jones
128,2016,32,0.54,0,0.761,14.7,6.9,4.6,0.8,2.9,5.3,0,0,0.54,1.2,1.6,1.4,3.2,0.3,0.7,0.9,1.8,0.124,-1.3,0.4,0,85,240,5,Tiago Splitter
129,2016,33,0.585,0.25,0.747,12.6,5.5,4.6,0.4,2.3,3.9,0,0,0.586,0.9,1.2,1.1,3.5,0.3,0.5,0.6,1.6,0.142,-2.6,-0.2,1,81,220,4,Ivan Rabb
130,2016,34,0.403,0.28,0.808,20.9,7.5,1.7,4,3,7.4,0.5,1.7,0.435,1,1.3,0.3,1.3,0.9,0.1,1.5,1.5,0.008,-4.7,-1.9,1,70,160,1,Shane Larkin
131,2016,36,0.484,0.408,0.895,28.1,12.8,3.5,3.6,4.9,10.1,1.3,3.2,0.548,1.7,1.9,0.7,2.8,0.9,0.2,1.4,2,0.122,0,2.6,1,77,229,2,Gary Harris
132,2016,37,0.583,0,1,12.3,3,2.3,0.7,1.2,2,0,0,0.583,0.7,0.7,0.5,1.8,0.5,0.2,1.2,1.7,0.043,-4.1,0,1,82,245,5,Wayne Simien
133,2016,38,0.42,0.299,0.791,15.5,3.7,1.5,1.2,1.4,3.4,0.4,1.5,0.485,0.4,0.5,0.3,1.2,0.6,0.2,0.6,1.1,0.056,-2.3,-0.2,1,79,185,2,Wesley Iwundu
134,2016,40,0.231,0,1,3.4,1.4,0.9,0,0.4,1.9,0,0,0.231,0.6,0.6,0.1,0.7,0,0.1,0.3,0.7,-0.211,-24.1,-0.1,1,83,255,5,Rolando Ferreira
135,2016,41,0.323,0,0.6,5.7,1.2,1.8,0.2,0.5,1.6,0,0,0.323,0.2,0.3,0.6,1.3,0.1,0.3,0.2,0.9,-0.005,-7.3,-0.1,1,84,240,5,Solomon Alabi
136,2016,42,0.411,0.305,0.788,20.5,7.2,2.4,2.4,2.7,6.7,0.6,1.9,0.454,1.2,1.5,0.4,2,0.6,0.4,1.9,2.2,-0.025,-4.9,-1.4,1,76,213,1,Andrew Harrison
137,2016,43,0.212,0.105,0.667,6.6,1.3,1.2,0.1,0.4,1.7,0.1,1,0.242,0.4,0.6,0.3,0.8,0.1,0.7,0.5,0.7,-0.093,-7.1,-0.2,0,85,210,5,Cheikh Samb
138,2016,45,0.486,0.286,0.667,5.2,1.8,0.7,0.7,0.7,1.4,0.2,0.5,0.541,0.3,0.5,0.3,0.4,0.3,0,0.4,0.4,0.087,-2.2,0,1,73,201,1,Willie Warren
139,2016,46,0.405,0.5,0.45,7.4,2.2,1.6,0.2,0.8,1.9,0.2,0.5,0.464,0.4,0.9,0.4,1.3,0,0.6,0.5,1,-0.001,-5.6,-0.1,1,84,260,5,Johnny O'Bryant
140,2016,47,0.457,0.302,0.714,12.3,4.6,1.8,0.5,1.8,4,0.5,1.8,0.525,0.5,0.6,0.5,1.4,0.3,0.3,0.4,1.1,0.075,-1.7,0.1,1,81,215,3,Glenn Robinson III
141,2016,48,0.371,0.335,0.769,17,4.7,2.6,0.8,1.7,4.6,0.7,2.1,0.448,0.5,0.7,0.3,2.3,0.4,0.3,0.8,1.7,-0.001,-4.8,-1.2,0,80,215,3,Kostas Papanikolaou
142,2016,49,0.1,0,1,3.6,0.4,0.3,0.2,0.1,1.1,0,0.4,0.1,0.2,0.2,0.2,0.1,0,0,0,0.2,-0.136,-10.5,-0.1,1,79,200,2,Kris Joseph
143,2016,50,0.434,0.364,0.821,7,2.9,1.2,0.5,1.1,2.5,0.5,1.3,0.531,0.3,0.3,0.2,1.1,0.2,0.1,0.3,0.7,0.073,-2.8,-0.1,1,80,230,4,Jake Layman
144,2016,51,0,0,0,3.3,0,0.7,0,0,1,0,0.3,0,0,0,0,0.7,0,0,0.3,0.3,-0.473,-26.9,-0.1,1,81,235,4,Casey Shaw
145,2016,52,0.545,0.2,0.5,5.1,1.7,1.5,0.1,0.7,1.2,0.1,0.3,0.568,0.3,0.7,0.6,0.9,0.2,0.1,0.2,0.2,0.132,-3.7,0,1,81,235,4,Vernon Macklin
146,2016,54,0.364,0.268,0.754,9.1,3.8,1,1.3,1.4,3.9,0.2,0.7,0.388,0.8,1.1,0.1,0.9,0.4,0.1,0.8,0.8,-0.041,-7.7,-0.8,1,69,176,1,Peyton Siva
147,2016,55,0.286,0.25,1,5.6,2.4,0.8,0.6,0.8,2.8,0.4,1.6,0.357,0.4,0.4,0,0.8,0,0,0,0,-0.006,-6.9,0,1,73,175,1,Taurean Green
148,2016,56,0.394,0.357,0.5,9.3,2.8,2.1,1.2,1.1,2.8,0.4,1.1,0.465,0.1,0.2,0.4,1.7,0.3,0,0.7,0.8,0,-5.3,-0.2,1,79,195,2,Alex Acker
149,2016,58,0.387,0.333,0.667,11.2,3.6,1.7,0.4,1.3,3.3,0.5,1.5,0.463,0.5,0.7,0.2,1.5,0.3,0.2,0.6,1,0.03,-5.3,-1,1,78,225,3,Orlando Johnson
150,2016,60,0.435,0.237,0.674,16.1,5.5,2.2,1.2,2.2,5,0.2,0.6,0.45,1,1.5,0.4,1.8,0.5,0.2,0.9,1.8,0.015,-3.8,-0.7,1,77,198,1,Sonny Weems
151,2015,1,0.537,0.392,0.836,34.4,22.3,11.9,2.6,8.5,15.8,1.2,3.1,0.575,4,4.8,3.2,8.7,0.8,1.5,2.5,3.3,0.196,5,19.6,1,84,248,5,Kevin Love
152,2015,2,0.419,0.353,0.762,28.5,16.5,3.7,5.1,6.2,14.8,2.2,6.1,0.492,2,2.6,0.6,3.1,1.2,0.2,2.8,1.9,0.041,0.4,4.6,1,77,198,1,Brandon Knight
153,2015,3,0.53,0.2,0.679,21.1,11.5,5.1,0.9,4.9,9.2,0,0.1,0.531,1.7,2.5,1.6,3.5,0.3,0.9,1.5,2.2,0.063,-3.5,-1.5,1,83,275,5,Robin Lopez
154,2015,5,0.417,0.321,0.811,18.9,7.3,3,1.3,2.8,6.6,0.9,2.7,0.483,0.9,1.2,0.4,2.6,0.7,0.3,1.2,1.6,0.022,-3,-1.3,0,80,225,3,Cedi Osman
155,2015,6,0.534,0.222,0.611,24,10.1,6.4,1.6,4.2,7.9,0,0.1,0.535,1.6,2.6,1.8,4.6,0.9,0.8,1,2.4,0.118,0.6,4.7,1,84,240,5,Cody Zeller
156,2015,7,0.393,0.32,0.742,25.7,11.8,3.1,4.2,4.4,11.1,1,3.1,0.439,2.1,2.8,0.5,2.6,0.8,0.3,2.4,1.7,-0.009,-3.8,-2.8,0,77,200,1,Dennis Schröder
157,2015,8,0.374,0.293,0.764,21.6,7,3.4,1.5,2.6,6.9,0.8,2.8,0.434,1,1.3,0.6,2.8,0.9,0.2,1.2,2,0.026,-2.1,-0.2,1,79,245,3,Solomon Hill
158,2015,9,0.419,0.349,0.76,22.2,9.8,4,1.6,3.5,8.3,1.2,3.4,0.491,1.6,2.1,0.7,3.2,0.5,0.4,0.9,1.5,0.084,-1.2,1.3,1,84,242,5,Trey Lyles
159,2015,10,0.419,0.343,0.644,28.2,8.9,5.3,2.7,3.5,8.4,0.8,2.3,0.467,1.1,1.8,1,4.3,1,0.4,1.5,2.4,0.057,-0.8,2,1,79,225,3,Al-Farouq Aminu
160,2015,11,0.495,0.363,0.771,28.1,12.9,6.7,1.2,5,10.1,0.6,1.7,0.526,2.3,3,1.4,5.2,0.7,2.1,1.3,2.9,0.135,1.4,6.8,1,83,250,5,Raef LaFrentz
161,2015,12,0.431,0.331,0.705,17.5,7.6,3.9,1.1,2.9,6.7,0.9,2.6,0.495,1,1.5,0.7,3.2,0.4,0.3,0.9,1.4,0.077,-2.4,-0.6,1,82,234,4,Mike Scott
162,2015,13,0.437,0.354,0.854,32.9,21.4,3.5,4.2,7.4,16.9,1.9,5.5,0.494,4.6,5.4,0.5,3,0.8,0.3,3.2,3.1,0.053,-1.1,2,1,78,210,2,Donovan Mitchell
163,2015,14,0.397,0.331,0.775,16,6,1.8,2.5,2.4,5.9,0.8,2.4,0.465,0.5,0.6,0.3,1.5,0.7,0.2,1,1.6,0.044,-2.9,-0.6,1,75,190,1,Shelvin Mack
164,2015,15,0.424,0.321,0.778,22.1,9.4,3.7,0.8,3.3,7.8,1.1,3.3,0.493,1.7,2.1,0.7,3,0.8,0.4,0.9,2.4,0.062,-2.3,-0.4,1,79,205,3,Jaylen Brown
165,2015,16,0.38,0.354,0.777,20,7.7,3.6,2.3,2.8,7.3,1.2,3.5,0.465,0.9,1.2,0.6,3,0.7,0.2,0.8,1.2,0.088,-0.5,2,1,73,190,1,Toney Douglas
166,2015,17,0.337,0.313,0.692,12,3,1.1,0.5,1.2,3.4,0.6,1.9,0.424,0.1,0.2,0.1,1,0.4,0.2,0.3,0.9,-0.017,-5.6,-1.5,1,78,202,2,Davon Reed
167,2015,18,0.478,0.288,0.606,15.5,5.5,3,0.8,2.3,4.7,0.4,1.5,0.525,0.5,0.9,1,2.1,0.5,0.2,0.5,1,0.083,-1.9,0.1,1,81,230,4,D.J. Wilson
168,2015,19,0.412,0.324,0.771,18,6.1,1.9,2.9,2.1,5.2,0.6,1.9,0.473,1.2,1.6,0.3,1.6,0.7,0.1,1,1.5,0.081,-2,0,1,76,205,1,Shelvin Mack
169,2015,20,0.445,0.332,0.796,19.2,7.4,2.8,2.7,2.7,6,0.6,1.8,0.496,1.4,1.8,0.7,2.1,1,0.4,1,1.1,0.132,1.8,3.6,1,77,183,1,Cory Joseph
170,2015,21,0.419,0.302,0.778,13.2,5.3,2.6,0.7,1.9,4.5,0.6,2.1,0.49,0.9,1.2,0.6,1.9,0.4,0.3,0.6,1.2,0.079,-1.8,0.1,1,78,230,3,Quincy Pondexter
171,2015,22,0.458,0.361,0.751,20.3,10.2,6.2,1.1,4.1,9,0.8,2.3,0.503,1.1,1.5,1.9,4.3,0.5,0.3,1.1,1.9,0.085,-2,0,1,83,250,4,Charlie Villanueva
172,2015,23,0.444,0.223,0.739,23.6,9.9,5.9,2,3.6,8.1,0.2,0.8,0.455,2.5,3.4,1.4,4.5,1,0.6,1.4,2.1,0.079,-1,1.4,1,79,217,3,Michael Kidd-Gilchrist
173,2015,24,0.419,0.333,0.819,17.7,5.1,1.5,3.3,1.9,4.5,0.5,1.5,0.477,0.8,0.9,0.2,1.3,1,0.1,0.7,1.1,0.092,-1.3,0.8,1,74,196,1,Jerian Grant
174,2015,25,0.434,0.346,0.766,15.9,5.4,3.5,0.6,2,4.7,0.3,1,0.47,1,1.3,1,2.4,0.4,0.4,0.8,2.2,0.053,-3.8,-1.3,1,82,239,4,Darrell Arthur
175,2015,27,0.539,0.295,0.698,22.9,7.7,6.5,1.7,3.2,6,0.2,0.6,0.554,1.1,1.5,2.1,4.4,1.3,0.5,0.9,2.5,0.133,2.2,6.3,1,81,230,4,Trevor Booker
176,1981,20,0.546,0.145,0.755,33.4,17.1,8,2.6,6.9,12.7,0,0.1,0.546,3.2,4.2,2.5,5.5,0.9,2.2,1.9,2.9,0.171,4.2,47.9,1,82,205,4,Kevin McHale
177,2015,28,0.371,0.295,0.818,8.8,3,1,0.4,1.1,2.9,0.6,2,0.47,0.2,0.2,0.1,1,0.4,0.1,0.3,0.9,0.051,-3.3,-0.1,1,77,185,2,Jerome Robinson
178,2015,29,0.426,0.306,0.548,9,3.3,1.9,0.3,1.3,3.1,0.3,0.8,0.467,0.4,0.7,0.7,1.2,0.5,0.3,0.3,0.9,0.054,-2.3,0,1,83,200,4,Perry Jones
179,2015,30,0.595,0.192,0.593,14,4.5,3.8,1,1.9,3.2,0,0.1,0.599,0.6,1.1,1.6,2.2,0.5,0.6,0.5,1.9,0.172,2.3,3.1,1,81,220,4,Ivan Rabb
180,2015,31,0.437,0.351,0.736,22.7,9,3.5,1.7,3.3,7.5,1.2,3.4,0.516,1.2,1.7,0.5,3,0.6,0.1,1.1,2,0.036,-2.3,-0.2,0,80,215,3,Rodions Kurucs
181,2015,32,0.629,0.156,0.629,19.2,11.2,4.4,1.2,4.6,7.3,0,0.1,0.63,2,3.1,1.5,2.9,0.5,0.8,1,2.2,0.188,2.5,5.6,1,80,240,4,Richaun Holmes
182,2015,33,0.449,0.118,0.605,7.5,2.4,2,0.3,1,2.2,0,0.3,0.457,0.4,0.7,0.6,1.4,0.1,0.4,0.4,0.8,0.05,-4.8,-0.3,1,80,235,4,JaJuan Johnson
183,2015,34,0.328,0.286,0.85,18.6,3.9,2.5,0.7,1.4,4.3,0.7,2.4,0.407,0.4,0.5,0.4,2.1,0.5,0.1,0.5,1.2,-0.016,-4.8,-0.5,1,79,210,3,Cleanthony Early
184,2015,36,0.467,0,0.724,7.5,2.1,1.9,0.1,0.7,1.5,0,0,0.467,0.7,1,0.9,1,0.1,0.2,0.3,1.3,0.105,-4,-0.1,1,81,250,4,Wayne Simien
185,2015,37,0.565,0.257,0.706,16.9,7.7,4.4,0.9,3.1,5.5,0.2,0.7,0.581,1.3,1.8,1.5,2.9,0.5,0.9,0.7,2.3,0.155,1.1,3,1,82,235,4,Dwight Powell
186,2015,38,0.377,0.304,0.747,9.4,3.2,0.9,0.8,1.1,3,0.3,1.1,0.433,0.6,0.8,0.1,0.9,0.2,0,0.6,0.8,0.016,-5.1,-0.7,1,78,205,2,Kim English
187,2015,40,0.425,0.368,0.821,30.7,12.1,3.2,2.9,4.4,10.4,1.6,4.4,0.503,1.6,2,0.7,2.5,1.1,0.7,1.4,2.5,0.095,0.8,5.6,1,78,200,2,Rodney Hood
188,2015,41,0.439,0.349,0.796,14.9,4.6,2.3,1.2,1.8,4,0.8,2.1,0.533,0.4,0.5,0.5,1.8,0.3,0.2,0.5,1.1,0.101,-0.6,1.2,1,76,209,2,Sterling Brown
189,2015,43,0.393,0.296,0.768,8.5,3.4,1,0.9,1.3,3.4,0.3,1.1,0.44,0.4,0.5,0.1,0.9,0.3,0,0.5,0.6,0.016,-5.3,-0.9,1,74,180,1,Erick Green
190,2015,44,0.373,0.294,0.779,20.6,7,2,2.8,2.2,5.8,0.7,2.2,0.429,2,2.6,0.4,1.6,0.7,0.3,1.2,2.5,0.051,-2.7,-0.5,1,78,213,1,Isaiah Whitehead
191,2015,46,0.442,0.345,0.807,16.8,7.1,2.1,1.2,2.6,5.9,0.8,2.4,0.513,1,1.3,0.3,1.8,0.6,0.2,0.9,1.5,0.082,-1.4,0.6,1,76,215,2,Shannon Brown
192,2015,48,0.564,0,0.55,5.2,1.8,1.1,0.3,0.7,1.3,0,0,0.564,0.4,0.6,0.5,0.6,0.2,0.3,0.1,0.9,0.178,0.3,0.1,1,84,255,5,Jarnell Stokes
193,2015,56,0.4,0,1,4.8,0.8,0.7,0,0.3,0.8,0,0,0.4,0.2,0.2,0.3,0.3,0,0.2,0,0.3,0.069,-6.6,0,1,78,225,4,Ike Anigbogu
194,2014,1,0.44,0.332,0.735,36,19.4,4.3,2.2,7.2,16.3,1.1,3.2,0.473,4,5.5,1.3,3,1,0.6,2.1,2.1,0.044,-2.5,-1.8,1,80,194,3,DeMar DeRozan
195,2014,2,0.491,0.337,0.739,29.7,15.1,5.7,2.1,6.1,12.4,0.7,2,0.518,2.2,3,1.5,4.2,0.9,0.4,1.8,2,0.076,-1.5,0.9,1,80,245,4,Michael Beasley
196,2014,3,0.481,0.315,0.788,30.7,24.3,11.4,3.2,8.2,17,1.1,3.6,0.514,6.8,8.6,2.3,9.1,0.7,2,3.7,3.4,0.166,3.3,6.5,1,84,250,5,DeMarcus Cousins
197,2014,4,0.45,0.321,0.707,27.9,12.5,6.2,2.2,4.7,10.4,1.1,3.4,0.502,2,2.8,1.6,4.6,0.8,0.6,1.4,2,0.091,0.2,5.3,1,81,220,4,Wilson Chandler
198,2014,5,0.4,0.304,0.77,19.3,5.9,1.8,2.3,2.2,5.4,0.7,2.4,0.468,0.8,1.1,0.4,1.4,0.4,0.2,1.3,1.9,0.033,-3.3,-1.3,0,78,190,1,Frank Ntilikina
199,2014,6,0.372,0.31,0.764,28.4,9.3,3.5,3.9,3.1,8.3,1.3,4.2,0.451,1.8,2.4,0.9,2.6,1.6,0.4,1.7,2.6,0.08,0.6,6.4,1,76,220,1,Mario Chalmers
200,2014,7,0.502,0.307,0.722,28.5,15.4,8.9,2.7,5.8,11.6,0.3,1.1,0.517,3.4,4.7,2.1,6.7,0.6,0.5,2.4,3.3,0.096,-0.4,3.6,1,81,250,4,Zach Randolph
201,2014,8,0.389,0.353,0.814,19.9,6.8,2.1,1.5,2.3,5.9,1.2,3.3,0.49,1,1.3,0.2,1.8,0.4,0.2,1,1.3,0.028,-3.2,-2.1,1,78,205,2,Zhaire Smith
202,2014,9,0.453,0.316,0.683,17.7,5.1,5.4,0.8,2,4.3,0.3,0.9,0.487,0.9,1.3,1.4,4,0.4,0.4,0.8,1.9,0.075,-2.6,-0.8,1,81,250,4,Kris Humphries
203,2014,10,0.454,0.302,0.63,29.5,11.1,4.4,6.6,4.6,10,0.4,1.4,0.475,1.6,2.5,1.1,3.2,1.3,0.3,2.5,2.2,0.063,-0.3,4.2,1,76,185,1,Michael Carter-Williams
204,2014,11,0.459,0.404,0.825,19.9,7.8,2.1,0.8,2.9,6.4,1.1,2.7,0.545,0.8,1,0.4,1.8,0.2,0.1,0.6,1.4,0.075,-3,-1.8,1,80,225,3,Justin Jackson
205,2014,13,0.446,0.373,0.824,29.9,16.1,3.4,3.5,5.8,13.1,1.6,4.2,0.506,2.8,3.4,0.4,3,0.8,0.2,2.4,2.2,0.044,-1.6,0.9,1,77,200,1,Brandon Knight
206,2014,14,0.497,0.34,0.766,27.7,14.4,4.1,1.1,6,12,0.6,1.8,0.522,1.8,2.4,1.5,2.7,0.9,0.5,1,2.3,0.086,-1.3,1.3,1,80,215,3,Michael Beasley
207,2014,15,0.406,0.254,0.68,13.1,4,2.9,0.6,1.6,4,0.1,0.6,0.423,0.6,0.9,0.7,2.2,0.4,0.3,0.8,1.9,-0.019,-5.5,-1.2,1,82,237,4,Anthony Bennett
208,2014,17,0.367,0.277,0.563,8.5,2.3,1,0.3,0.8,2.2,0.4,1.4,0.457,0.3,0.5,0.2,0.8,0.3,0.1,0.2,0.6,0.046,-4,-0.4,1,78,215,2,Orlando Johnson
209,2014,18,0.419,0.317,0.768,12.6,4.2,1.3,1.9,1.7,4.1,0.4,1.1,0.463,0.4,0.5,0.3,1.1,0.5,0.1,0.9,1.3,0.026,-4.6,-1.5,1,75,194,1,Eric Maynor
210,2014,19,0.46,0.365,0.802,28.5,12.4,2.6,2.1,4.7,10.1,1.5,4.1,0.534,1.6,2,0.6,1.9,1.2,0.2,1.3,1.7,0.086,-0.1,4.3,1,76,210,2,Kentavious Caldwell-Pope
211,2014,20,0.392,0.344,0.839,14.7,4.9,2.8,0.9,1.7,4.3,0.8,2.4,0.486,0.7,0.8,0.8,2,0.3,0.6,0.8,1.4,0.054,-1.3,0.2,0,81,218,3,Paul Zipser
212,2014,21,0.527,0,0.58,10.7,4.4,3.5,0.3,1.9,3.6,0,0.1,0.527,0.6,1,1.1,2.4,0.3,0.3,0.7,1.6,0.108,-3.1,-0.2,1,82,255,4,Arnett Moultrie
213,2014,22,0.402,0.385,0.607,8.2,3.2,0.9,0.6,1.2,2.9,0.3,0.8,0.457,0.5,0.9,0.3,0.7,0.6,0.2,0.5,0.8,0.07,-0.5,0.1,1,77,209,2,Sindarius Thornwell
214,2014,23,0.422,0.367,0.841,27.2,12.6,2.8,1.9,4.5,10.7,1.7,4.7,0.502,1.8,2.1,0.3,2.5,0.8,0.2,1.1,2.2,0.088,-1,2.2,1,80,206,2,Tim Hardaway Jr.
215,2014,24,0.393,0.354,0.812,16.1,6.4,1.7,2,2.1,5.5,0.9,2.6,0.478,1.2,1.5,0.3,1.5,0.8,0.1,1.1,1,0.066,-1.5,0.5,1,73,180,1,Aaron Holiday
216,2014,25,0.635,0,0.525,25.1,12,9.2,0.9,5.2,8.1,0,0,0.635,1.7,3.1,3.1,6.1,0.7,1.4,1.2,2.5,0.204,1.9,7.3,0,82,240,5,Tyson Chandler
217,2014,26,0.343,0.295,0.81,18,6,2.4,0.5,2.1,6.1,1.1,3.6,0.431,0.7,0.9,0.4,2,0.5,0.2,0.6,1.8,0.021,-3.9,-1,1,78,230,2,Daequan Cook
218,2014,28,0.37,0.333,0.813,5.7,2,0.5,0.5,0.8,2,0.3,0.9,0.441,0.2,0.2,0.1,0.4,0.2,0.1,0.3,0.5,0.007,-5.2,-0.3,1,77,195,2,Lonnie Walker
219,2014,29,0.346,0.312,0.24,14.1,2.5,2.4,0.3,0.9,2.7,0.5,1.6,0.441,0.1,0.3,0.6,1.7,0.2,0.6,0.4,1.1,0.03,-3.8,-0.5,1,79,230,4,Semi Ojeleye
220,2014,30,0.492,0.324,0.706,19.6,5.3,3.9,1.9,2.1,4.4,0.2,0.6,0.514,0.9,1.2,0.7,3.3,1,0.5,0.9,1.4,0.125,2.1,6.1,1,81,230,3,Josh McRoberts
221,2014,31,0.351,0.231,0.875,7.8,1.8,1.6,0.5,0.7,1.9,0.2,0.7,0.392,0.4,0.4,0.1,1.5,0.3,0.2,0.6,0.6,-0.024,-6.4,-0.2,0,80,246,3,Sergey Karasev
222,2014,32,0.412,0.29,0.776,14.1,5.3,2.2,0.6,1.9,4.6,0.5,1.6,0.464,1.1,1.4,0.6,1.5,0.5,0.6,1,1.4,0.03,-3.3,-0.7,1,78,205,2,Wesley Iwundu
223,2014,33,0.475,0.427,0.797,22.6,9.4,2.8,1.5,3.4,7.1,1.7,4,0.597,0.9,1.1,0.5,2.4,0.4,0.2,1.1,2,0.085,-0.5,2.2,1,78,218,2,Allen Crabbe
224,2014,34,0.346,0.263,0.75,14.3,4.3,2.2,0.8,1.6,4.5,0.5,1.8,0.398,0.7,0.9,0.5,1.7,0.5,0.3,0.9,1.3,-0.039,-5.7,-0.8,1,80,210,3,Quincy Miller
225,2014,35,0.581,0,0.531,5.4,2.4,1.4,0.3,0.9,1.5,0,0,0.581,0.6,1.1,0.6,0.8,0.3,0.2,0.3,1,0.202,1,0.1,1,81,263,4,Dakari Johnson
226,2014,36,0.402,0.36,0.663,11.5,3.5,2.4,0.5,1.4,3.6,0.1,0.3,0.419,0.4,0.7,0.9,1.5,0.2,0.1,0.5,1.4,0.006,-6.4,-1.9,1,81,257,4,Darnell Jackson
227,2014,38,0.408,0.323,0.801,24.4,11,2.6,4.5,3.5,8.7,1.2,3.9,0.48,2.7,3.4,0.4,2.2,0.7,0.3,1.5,2.2,0.105,-0.6,2.1,1,78,210,1,Reggie Jackson
